0,0,1496518102.896031,My very first block :),0,02d779570304667b4c28ba1dbfd4428844a7cab89023205c66858a40937557f8
564,59465fc99f41407556818e6d26dc47237eaad0a4f97cb8aadc0efa630d53651e,1516632688.707007,User 681 sent 71 tokens to user 847. User 916 sent 88 tokens to user 911. User 510 sent 12 tokens to user 679. User 660 sent 6 tokens to user 638. User 233 sent 41 tokens to user 776. ,0,540d5fe8ef909da56edf9aa7cef7488f8a56de1d1d6ff0f3a0c95159c8ce746c
565,540d5fe8ef909da56edf9aa7cef7488f8a56de1d1d6ff0f3a0c95159c8ce746c,1516632688.716063,User 535 sent 11 tokens to user 886. User 366 sent 77 tokens to user 246. User 4 sent 54 tokens to user 611. User 541 sent 22 tokens to user 358. User 689 sent 69 tokens to user 993. ,44,50cd6f50f2ad3daab391a4c462d5346c2db7ff608ec9c1ee6abf121b0f0720ce
566,50cd6f50f2ad3daab391a4c462d5346c2db7ff608ec9c1ee6abf121b0f0720ce,1516632688.7255712,User 479 sent 81 tokens to user 737. User 391 sent 12 tokens to user 485. User 583 sent 62 tokens to user 133. User 709 sent 53 tokens to user 304. User 136 sent 40 tokens to user 451. ,5,54c203e9364cd524a33625284a605f58e53275ea03e1a96f3ecf229854d71cae
567,54c203e9364cd524a33625284a605f58e53275ea03e1a96f3ecf229854d71cae,1516632688.737375,User 922 sent 41 tokens to user 534. User 728 sent 45 tokens to user 953. User 869 sent 97 tokens to user 12. User 161 sent 9 tokens to user 315. User 807 sent 53 tokens to user 38. ,46,5810062b9ea8197cc1a2cc1ec64990d555266136d4821500c3b222a3e367cfa8
568,5810062b9ea8197cc1a2cc1ec64990d555266136d4821500c3b222a3e367cfa8,1516632688.746944,User 375 sent 69 tokens to user 784. User 513 sent 16 tokens to user 599. User 593 sent 76 tokens to user 217. User 17 sent 45 tokens to user 32. User 539 sent 0 tokens to user 122. ,25,5ec1e38cdcda718d09c1ac058a674d43d9b2042f01293913ca6d5df0bce36479
569,5ec1e38cdcda718d09c1ac058a674d43d9b2042f01293913ca6d5df0bce36479,1516632688.7568488,User 759 sent 73 tokens to user 698. User 54 sent 66 tokens to user 662. User 924 sent 20 tokens to user 918. User 758 sent 54 tokens to user 643. User 688 sent 81 tokens to user 595. ,6,530795864a089e0dbc8f503fa3c2e07376e24e8f755def656bfe6dac5a925dcd
570,530795864a089e0dbc8f503fa3c2e07376e24e8f755def656bfe6dac5a925dcd,1516632688.766658,User 360 sent 23 tokens to user 19. User 744 sent 99 tokens to user 112. User 240 sent 79 tokens to user 640. User 838 sent 33 tokens to user 859. User 484 sent 46 tokens to user 757. ,27,556386fb09529a717efd624eeb1474f662b15c017dbc203dc59a17639888e3fe
571,556386fb09529a717efd624eeb1474f662b15c017dbc203dc59a17639888e3fe,1516632688.778156,User 959 sent 95 tokens to user 536. User 866 sent 56 tokens to user 108. User 660 sent 58 tokens to user 389. User 671 sent 81 tokens to user 131. User 808 sent 76 tokens to user 884. ,8,51e27d219ea481503cc839948d2a2e7a292b16848447d5ba2453165aabf3da32
572,51e27d219ea481503cc839948d2a2e7a292b16848447d5ba2453165aabf3da32,1516632688.790682,User 842 sent 66 tokens to user 682. User 941 sent 62 tokens to user 955. User 459 sent 17 tokens to user 483. User 176 sent 27 tokens to user 900. User 870 sent 55 tokens to user 568. ,24,5c2244cf52024c9ccbc67539af32180a218291b8bcd45079c9e894447522b94d
573,5c2244cf52024c9ccbc67539af32180a218291b8bcd45079c9e894447522b94d,1516632688.800713,User 773 sent 19 tokens to user 898. User 483 sent 1 tokens to user 898. User 748 sent 62 tokens to user 783. User 408 sent 50 tokens to user 883. User 511 sent 47 tokens to user 839. ,10,53f94e6cbdc8987b59ff4af3f9709beb89f31a7e9d448d4585e82acc9e72de72
574,53f94e6cbdc8987b59ff4af3f9709beb89f31a7e9d448d4585e82acc9e72de72,1516632688.81312,User 860 sent 42 tokens to user 616. User 611 sent 59 tokens to user 513. User 425 sent 86 tokens to user 223. User 928 sent 27 tokens to user 187. User 221 sent 21 tokens to user 398. ,0,5c1d97526f159a62d3fc6a3e3a18ff65c221dfaf6605431c803cfa1706c25c70
575,5c1d97526f159a62d3fc6a3e3a18ff65c221dfaf6605431c803cfa1706c25c70,1516632688.823027,User 873 sent 99 tokens to user 816. User 820 sent 36 tokens to user 244. User 224 sent 81 tokens to user 832. User 384 sent 88 tokens to user 409. User 586 sent 57 tokens to user 780. ,0,56b652e3c3f915a9c489d80878b987320e8ac934f785925dca3ed0b0ca5bfb32
576,56b652e3c3f915a9c489d80878b987320e8ac934f785925dca3ed0b0ca5bfb32,1516632688.832233,User 699 sent 31 tokens to user 130. User 994 sent 25 tokens to user 909. User 806 sent 37 tokens to user 330. User 380 sent 67 tokens to user 136. User 164 sent 27 tokens to user 759. ,2,588986924753e09939944b44eb303906bc244f52db8f66ac40b23fe82786aa76
577,588986924753e09939944b44eb303906bc244f52db8f66ac40b23fe82786aa76,1516632688.8435268,User 434 sent 42 tokens to user 634. User 974 sent 99 tokens to user 38. User 915 sent 65 tokens to user 275. User 877 sent 16 tokens to user 751. User 124 sent 63 tokens to user 855. ,46,5b57dc1568bca9b7945c1480439cd4ed90d4b3d18323d5efc172a763de3b69fa
578,5b57dc1568bca9b7945c1480439cd4ed90d4b3d18323d5efc172a763de3b69fa,1516632688.8538811,User 154 sent 0 tokens to user 760. User 658 sent 67 tokens to user 125. User 938 sent 56 tokens to user 909. User 565 sent 6 tokens to user 197. User 292 sent 58 tokens to user 210. ,16,5d8a6123000081b552bc1de76330e458291db43a01e438de3bb91e96b6a2a721
579,5d8a6123000081b552bc1de76330e458291db43a01e438de3bb91e96b6a2a721,1516632688.86387,User 854 sent 19 tokens to user 230. User 909 sent 22 tokens to user 295. User 375 sent 83 tokens to user 735. User 132 sent 70 tokens to user 556. User 944 sent 58 tokens to user 996. ,18,5c5cce1357bbec28f61c7b2106b70a9cf4378400c0213a664ed2d20f0beac38f
580,5c5cce1357bbec28f61c7b2106b70a9cf4378400c0213a664ed2d20f0beac38f,1516632688.8761652,User 831 sent 68 tokens to user 628. User 656 sent 21 tokens to user 968. User 438 sent 70 tokens to user 29. User 101 sent 88 tokens to user 277. User 864 sent 21 tokens to user 99. ,27,56477629715c4eedeb7030e2eec397cfcc0199d9bd9952913154f971bd45cde4
581,56477629715c4eedeb7030e2eec397cfcc0199d9bd9952913154f971bd45cde4,1516632688.888264,User 935 sent 33 tokens to user 565. User 933 sent 36 tokens to user 220. User 539 sent 50 tokens to user 598. User 354 sent 55 tokens to user 333. User 246 sent 75 tokens to user 890. ,7,594031259d028c7d3bf9668dfedfa5cd92cfdba435ea7737607c448486ad4165
582,594031259d028c7d3bf9668dfedfa5cd92cfdba435ea7737607c448486ad4165,1516632688.89769,User 921 sent 48 tokens to user 91. User 646 sent 11 tokens to user 109. User 707 sent 74 tokens to user 279. User 421 sent 77 tokens to user 680. User 789 sent 9 tokens to user 885. ,27,5210447cbb0c88748e400ed9c17e471636bd3882c42861706281bad3cfe8dc69
583,5210447cbb0c88748e400ed9c17e471636bd3882c42861706281bad3cfe8dc69,1516632688.909042,User 535 sent 24 tokens to user 321. User 78 sent 35 tokens to user 506. User 673 sent 11 tokens to user 520. User 813 sent 36 tokens to user 213. User 423 sent 88 tokens to user 621. ,11,5f83e3d2d4f6d2b00d28eaceae3404a6fbd2d00354ed2c335c20c779c42e9f32
584,5f83e3d2d4f6d2b00d28eaceae3404a6fbd2d00354ed2c335c20c779c42e9f32,1516632688.918713,User 122 sent 28 tokens to user 301. User 578 sent 31 tokens to user 650. User 961 sent 78 tokens to user 238. User 880 sent 17 tokens to user 247. User 571 sent 92 tokens to user 87. ,3,59714e9af8a5d2f3bd649ac6ea78ac8f992571d11dd6ca5d0ea97a36f2e708b4
585,59714e9af8a5d2f3bd649ac6ea78ac8f992571d11dd6ca5d0ea97a36f2e708b4,1516632688.92928,User 316 sent 54 tokens to user 247. User 758 sent 45 tokens to user 640. User 949 sent 62 tokens to user 357. User 380 sent 73 tokens to user 613. User 826 sent 82 tokens to user 7. ,21,52317e5036637343c210f8e59bb92c9a017a30196964734472d2ac863590da4b
586,52317e5036637343c210f8e59bb92c9a017a30196964734472d2ac863590da4b,1516632688.9419441,User 497 sent 75 tokens to user 942. User 325 sent 80 tokens to user 758. User 146 sent 27 tokens to user 25. User 497 sent 6 tokens to user 111. User 848 sent 13 tokens to user 896. ,27,5dfcad0aa9f9d3293887b60972f3e822b2bef1afc9812b6fb16fd506b905cd44
587,5dfcad0aa9f9d3293887b60972f3e822b2bef1afc9812b6fb16fd506b905cd44,1516632688.9521742,User 685 sent 64 tokens to user 320. User 804 sent 83 tokens to user 244. User 20 sent 99 tokens to user 791. User 207 sent 87 tokens to user 924. User 110 sent 28 tokens to user 813. ,4,5129b5f1ac7795eee0614e51ec2a9bb7eab14597cf54c638fd3978a4cfd7a9d3
588,5129b5f1ac7795eee0614e51ec2a9bb7eab14597cf54c638fd3978a4cfd7a9d3,1516632688.9626088,User 558 sent 42 tokens to user 290. User 209 sent 87 tokens to user 205. User 55 sent 68 tokens to user 436. User 141 sent 4 tokens to user 674. User 443 sent 46 tokens to user 517. ,3,5af1ddca3ccebed2fad8ce75137109d4025d4d1cf291fb33e22516f07398defe
589,5af1ddca3ccebed2fad8ce75137109d4025d4d1cf291fb33e22516f07398defe,1516632688.973165,User 839 sent 63 tokens to user 765. User 105 sent 21 tokens to user 373. User 49 sent 27 tokens to user 76. User 850 sent 61 tokens to user 140. User 925 sent 23 tokens to user 380. ,3,56ad6c89c595b33b6a775b034a9b627354308801d5eba015de757fcc90550450
590,56ad6c89c595b33b6a775b034a9b627354308801d5eba015de757fcc90550450,1516632688.982945,User 141 sent 79 tokens to user 606. User 375 sent 48 tokens to user 467. User 162 sent 82 tokens to user 57. User 198 sent 59 tokens to user 828. User 664 sent 69 tokens to user 526. ,23,556e6c786de5e6360605c00637cb1dd33446686d9ca173bd8c3e1bb4b957f495
591,556e6c786de5e6360605c00637cb1dd33446686d9ca173bd8c3e1bb4b957f495,1516632688.99249,User 473 sent 27 tokens to user 318. User 261 sent 43 tokens to user 271. User 749 sent 69 tokens to user 756. User 471 sent 7 tokens to user 925. User 330 sent 57 tokens to user 96. ,12,506dc07ca8a36fa62e58ddac9e35639d0f4db4cb3844203a336b696a044b4e2c
592,506dc07ca8a36fa62e58ddac9e35639d0f4db4cb3844203a336b696a044b4e2c,1516632689.0020092,User 465 sent 2 tokens to user 337. User 840 sent 88 tokens to user 330. User 961 sent 94 tokens to user 239. User 469 sent 11 tokens to user 93. User 905 sent 87 tokens to user 984. ,5,5c708f87842f03257d6bb881ad347d70254172f063947ee9fe8be4e4e71cbf1b
593,5c708f87842f03257d6bb881ad347d70254172f063947ee9fe8be4e4e71cbf1b,1516632689.0118148,User 760 sent 64 tokens to user 933. User 380 sent 69 tokens to user 780. User 467 sent 64 tokens to user 745. User 559 sent 90 tokens to user 52. User 668 sent 48 tokens to user 850. ,9,5673addfdc347f3bfdf288a47a87df2f17e8d6a734da4a7cc95cb321bfc9a89c
594,5673addfdc347f3bfdf288a47a87df2f17e8d6a734da4a7cc95cb321bfc9a89c,1516632689.021882,User 600 sent 16 tokens to user 675. User 445 sent 16 tokens to user 468. User 358 sent 94 tokens to user 708. User 674 sent 83 tokens to user 485. User 683 sent 97 tokens to user 452. ,3,5ed0771b1370829e998d89378fedfbaf331c3644091b5a6501fe8fdc6a11247b
595,5ed0771b1370829e998d89378fedfbaf331c3644091b5a6501fe8fdc6a11247b,1516632689.031452,User 236 sent 36 tokens to user 432. User 584 sent 99 tokens to user 595. User 416 sent 37 tokens to user 571. User 521 sent 57 tokens to user 426. User 677 sent 70 tokens to user 953. ,3,5edfbdb7a18dff4b47b9c19a9cc025390a7f4f9112924a4bf7ea6600818c1fc3
596,5edfbdb7a18dff4b47b9c19a9cc025390a7f4f9112924a4bf7ea6600818c1fc3,1516632689.041139,User 870 sent 42 tokens to user 980. User 476 sent 47 tokens to user 51. User 295 sent 66 tokens to user 403. User 926 sent 34 tokens to user 226. User 749 sent 38 tokens to user 980. ,17,516045446407bbc03a7b10da120da1b62188554eb2c099f22b828a1cea5e32bb
597,516045446407bbc03a7b10da120da1b62188554eb2c099f22b828a1cea5e32bb,1516632689.050855,User 779 sent 47 tokens to user 333. User 350 sent 80 tokens to user 965. User 451 sent 13 tokens to user 147. User 396 sent 75 tokens to user 837. User 471 sent 83 tokens to user 756. ,2,5302e5d3ceb26efff37de8525fe3ad7698acf83aff621a7fbcc62d0c837726f6
598,5302e5d3ceb26efff37de8525fe3ad7698acf83aff621a7fbcc62d0c837726f6,1516632689.060659,User 853 sent 76 tokens to user 810. User 116 sent 55 tokens to user 342. User 868 sent 11 tokens to user 189. User 810 sent 76 tokens to user 958. User 422 sent 14 tokens to user 602. ,39,583f31f3cfa48f85566fef37b9803d72ffe69a9b5eacce3f8ad5d6e6aa3514bf
599,583f31f3cfa48f85566fef37b9803d72ffe69a9b5eacce3f8ad5d6e6aa3514bf,1516632689.0708292,User 789 sent 89 tokens to user 106. User 95 sent 24 tokens to user 249. User 421 sent 83 tokens to user 888. User 682 sent 51 tokens to user 120. User 671 sent 80 tokens to user 431. ,11,5fb60a3efc2dd6cfb08167d9b23125c438d2cbaf644efca185e4f177e7c5c170
600,5fb60a3efc2dd6cfb08167d9b23125c438d2cbaf644efca185e4f177e7c5c170,1516632689.0807722,User 584 sent 25 tokens to user 717. User 262 sent 45 tokens to user 265. User 825 sent 96 tokens to user 9. User 524 sent 2 tokens to user 887. User 996 sent 53 tokens to user 430. ,33,57530fd535c1d8706f944621483b27a420033be40ea2923b9424d721a6cf62e3
601,57530fd535c1d8706f944621483b27a420033be40ea2923b9424d721a6cf62e3,1516632689.0905201,User 756 sent 55 tokens to user 494. User 368 sent 42 tokens to user 965. User 920 sent 27 tokens to user 17. User 709 sent 47 tokens to user 571. User 260 sent 89 tokens to user 781. ,10,5f4a4ca4a98368ca8e240c8410767dbe3f9bcbc796cc867bdd2b54ab2480e2c8
602,5f4a4ca4a98368ca8e240c8410767dbe3f9bcbc796cc867bdd2b54ab2480e2c8,1516632689.1030312,User 297 sent 32 tokens to user 130. User 396 sent 5 tokens to user 203. User 258 sent 26 tokens to user 709. User 135 sent 83 tokens to user 923. User 727 sent 25 tokens to user 805. ,11,5aea67d71134d9f568ab58a520a5306c5d92eaf5b2e04942754af6d23c206d8b
603,5aea67d71134d9f568ab58a520a5306c5d92eaf5b2e04942754af6d23c206d8b,1516632689.113067,User 703 sent 79 tokens to user 406. User 389 sent 25 tokens to user 35. User 966 sent 74 tokens to user 0. User 583 sent 52 tokens to user 208. User 59 sent 16 tokens to user 562. ,2,51b2da58fb89035db66a38c427553bb35d3432031c2dc930c7b7a30bdfc319fd
604,51b2da58fb89035db66a38c427553bb35d3432031c2dc930c7b7a30bdfc319fd,1516632689.123317,User 7 sent 95 tokens to user 359. User 69 sent 81 tokens to user 596. User 565 sent 66 tokens to user 924. User 357 sent 25 tokens to user 266. User 173 sent 18 tokens to user 240. ,23,5d718a848b61fa8ea0eeb2b8fdd5cb11957888614b7fd8cb03f8505783aa325c
605,5d718a848b61fa8ea0eeb2b8fdd5cb11957888614b7fd8cb03f8505783aa325c,1516632689.133328,User 477 sent 77 tokens to user 834. User 290 sent 96 tokens to user 942. User 693 sent 8 tokens to user 232. User 513 sent 24 tokens to user 155. User 309 sent 92 tokens to user 705. ,19,59ca6263ab6a24779b2f64f022fb7dd008a3562b93f5e082ec4dd7b111417015
606,59ca6263ab6a24779b2f64f022fb7dd008a3562b93f5e082ec4dd7b111417015,1516632689.1432488,User 573 sent 83 tokens to user 468. User 994 sent 7 tokens to user 18. User 482 sent 7 tokens to user 775. User 707 sent 47 tokens to user 780. User 778 sent 94 tokens to user 341. ,2,5821971f816e300b76711adbfd2592674269454cf698f52f3ad29cae501830b7
607,5821971f816e300b76711adbfd2592674269454cf698f52f3ad29cae501830b7,1516632689.152822,User 179 sent 40 tokens to user 494. User 939 sent 54 tokens to user 968. User 757 sent 94 tokens to user 95. User 943 sent 43 tokens to user 899. User 794 sent 1 tokens to user 307. ,0,5d576435ad5511f8ce34a2ff8a4bd5511da0b0d256f7c4d942ea9e1b9f75b309
608,5d576435ad5511f8ce34a2ff8a4bd5511da0b0d256f7c4d942ea9e1b9f75b309,1516632689.165041,User 560 sent 79 tokens to user 767. User 59 sent 15 tokens to user 363. User 258 sent 93 tokens to user 493. User 709 sent 52 tokens to user 673. User 888 sent 30 tokens to user 49. ,0,59054858be65fdb2a635f28dd6a7fb5d37cccd95cb86ad844b72d187d0d291dd
609,59054858be65fdb2a635f28dd6a7fb5d37cccd95cb86ad844b72d187d0d291dd,1516632689.175732,User 638 sent 77 tokens to user 845. User 733 sent 74 tokens to user 232. User 662 sent 33 tokens to user 66. User 343 sent 25 tokens to user 383. User 561 sent 33 tokens to user 938. ,3,527d4d3db0c36b27803d231d8a181011eeedb24d789656d2f3923947228668af
610,527d4d3db0c36b27803d231d8a181011eeedb24d789656d2f3923947228668af,1516632689.185472,User 242 sent 29 tokens to user 258. User 186 sent 41 tokens to user 189. User 75 sent 37 tokens to user 704. User 571 sent 76 tokens to user 447. User 812 sent 24 tokens to user 791. ,8,5f91c8b4e21ee03fd1699802fab41341bfa9412188e02fb343213adfa1a98552
611,5f91c8b4e21ee03fd1699802fab41341bfa9412188e02fb343213adfa1a98552,1516632689.19815,User 944 sent 14 tokens to user 910. User 966 sent 2 tokens to user 455. User 270 sent 32 tokens to user 142. User 531 sent 31 tokens to user 233. User 631 sent 75 tokens to user 714. ,3,5aea8343dec42743e8ee87395db1e1f9477582fb201a0d83e39ba32716a1c89f
612,5aea8343dec42743e8ee87395db1e1f9477582fb201a0d83e39ba32716a1c89f,1516632689.2083251,User 473 sent 82 tokens to user 599. User 546 sent 58 tokens to user 829. User 187 sent 6 tokens to user 762. User 547 sent 44 tokens to user 128. User 899 sent 8 tokens to user 618. ,22,5b1ec38a2cf63463206ca8f43aaec1516ffb2f18c98ae95324f859c4bfb02a5d
613,5b1ec38a2cf63463206ca8f43aaec1516ffb2f18c98ae95324f859c4bfb02a5d,1516632689.218197,User 214 sent 9 tokens to user 316. User 823 sent 74 tokens to user 287. User 862 sent 88 tokens to user 814. User 923 sent 81 tokens to user 667. User 611 sent 61 tokens to user 509. ,12,565dc3a3cf9bc4b3440a8269dbbce27e41a666388ccb8cb7cbf63e21065fd27a
614,565dc3a3cf9bc4b3440a8269dbbce27e41a666388ccb8cb7cbf63e21065fd27a,1516632689.2282162,User 955 sent 18 tokens to user 764. User 679 sent 50 tokens to user 205. User 362 sent 60 tokens to user 838. User 527 sent 42 tokens to user 148. User 204 sent 69 tokens to user 14. ,12,5506eb6dd96ddb3c27e5d1cb9f6576d4fd7af936e363e70509f9154b6f7ea751
615,5506eb6dd96ddb3c27e5d1cb9f6576d4fd7af936e363e70509f9154b6f7ea751,1516632689.2379708,User 366 sent 13 tokens to user 90. User 485 sent 63 tokens to user 644. User 913 sent 69 tokens to user 639. User 102 sent 94 tokens to user 652. User 992 sent 78 tokens to user 369. ,3,59972cbf1a3038b977a75c1ed0bae654f4a894f86d7d7c7ac64d8d73a9a15a63
616,59972cbf1a3038b977a75c1ed0bae654f4a894f86d7d7c7ac64d8d73a9a15a63,1516632689.2481751,User 419 sent 83 tokens to user 901. User 777 sent 72 tokens to user 173. User 929 sent 33 tokens to user 961. User 622 sent 26 tokens to user 858. User 27 sent 81 tokens to user 263. ,14,59ba914f2333e5663bbcedd6ca6041925183aa370eca10f34886ec883316b838
617,59ba914f2333e5663bbcedd6ca6041925183aa370eca10f34886ec883316b838,1516632689.258385,User 547 sent 16 tokens to user 306. User 740 sent 45 tokens to user 936. User 38 sent 26 tokens to user 925. User 265 sent 19 tokens to user 388. User 200 sent 10 tokens to user 303. ,1,5a32b550555fcf6f6bb724cc662839fb569acfdbbc02c87e6d89fbd9493465b6
618,5a32b550555fcf6f6bb724cc662839fb569acfdbbc02c87e6d89fbd9493465b6,1516632689.268385,User 703 sent 59 tokens to user 343. User 530 sent 16 tokens to user 882. User 747 sent 15 tokens to user 30. User 515 sent 15 tokens to user 561. User 568 sent 86 tokens to user 738. ,10,57ea4ecb37a9dfa2e9c31b0aaf92eea17df387ffceed3048d6ac57653f6335ee
619,57ea4ecb37a9dfa2e9c31b0aaf92eea17df387ffceed3048d6ac57653f6335ee,1516632689.278385,User 154 sent 83 tokens to user 10. User 972 sent 81 tokens to user 465. User 150 sent 62 tokens to user 444. User 761 sent 59 tokens to user 591. User 719 sent 40 tokens to user 647. ,3,574e523c99d9dc6eca1cfe8095b76d27ddece58aab22931c8b6478147b68d8fe
620,574e523c99d9dc6eca1cfe8095b76d27ddece58aab22931c8b6478147b68d8fe,1516632689.2912881,User 656 sent 42 tokens to user 77. User 803 sent 30 tokens to user 325. User 725 sent 37 tokens to user 74. User 316 sent 15 tokens to user 590. User 816 sent 96 tokens to user 373. ,10,5f437431d9c06048c035f18da36627cb86685eeb1e15b912ca6577f71d928059
621,5f437431d9c06048c035f18da36627cb86685eeb1e15b912ca6577f71d928059,1516632689.301549,User 652 sent 78 tokens to user 948. User 908 sent 28 tokens to user 871. User 778 sent 72 tokens to user 690. User 707 sent 34 tokens to user 689. User 55 sent 79 tokens to user 835. ,8,5107fa19c229c9053cda6d54683ac5898c99c04f7c82b147841a377661ac6abd
